COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
22;2208304;6;-3.922281;-41.720974;1
22;2208304;1;-3.922570;-41.721134;1
22;2208304;1;-3.922554;-41.721419;1
22;2208304;1;-3.922493;-41.721510;1
22;2208304;1;-3.922377;-41.724832;1
22;2208304;1;-3.922934;-41.723092;1
22;2208304;1;-3.922837;-41.723134;1
22;2208304;1;-3.922747;-41.723028;1
22;2208304;1;-3.922681;-41.723019;1
22;2208304;1;-3.922553;-41.722925;1
22;2208304;1;-3.922341;-41.722913;1
22;2208304;1;-3.922898;-41.723040;1
22;2208304;1;-3.922950;-41.723275;1
22;2208304;1;-3.922919;-41.723375;1
22;2208304;1;-3.922951;-41.723464;1
22;2208304;7;-3.922869;-41.723777;1
22;2208304;1;-3.922829;-41.723949;1
22;2208304;1;-3.922759;-41.724207;1
22;2208304;1;-3.922705;-41.724256;1
22;2208304;1;-3.922725;-41.724427;1
22;2208304;1;-3.922715;-41.724545;1
22;2208304;1;-3.922725;-41.724638;1
22;2208304;1;-3.922666;-41.724745;1
22;2208304;1;-3.922171;-41.723211;1
22;2208304;1;-3.923126;-41.719100;1
22;2208304;1;-3.923193;-41.718522;1
22;2208304;1;-3.923158;-41.718523;1
22;2208304;6;-3.923158;-41.718523;1
22;2208304;1;-3.923227;-41.718351;1
22;2208304;1;-3.923269;-41.718223;1
22;2208304;1;-3.923288;-41.718182;1
22;2208304;1;-3.923311;-41.718053;1
22;2208304;1;-3.923332;-41.717965;1
22;2208304;5;-3.924019;-41.717724;1
22;2208304;4;-3.924079;-41.717846;1
22;2208304;1;-3.923979;-41.718275;1
22;2208304;1;-3.923947;-41.718349;1
22;2208304;1;-3.923874;-41.718794;1
22;2208304;1;-3.923867;-41.718987;1
22;2208304;1;-3.923808;-41.719104;1
22;2208304;1;-3.923781;-41.719253;1
22;2208304;1;-3.923318;-41.719232;1
22;2208304;1;-3.921906;-41.718095;1
22;2208304;6;-3.921533;-41.718119;1
22;2208304;1;-3.921555;-41.718076;1
22;2208304;1;-3.922299;-41.718231;1
22;2208304;1;-3.922282;-41.718352;1
22;2208304;1;-3.922236;-41.718542;1
22;2208304;1;-3.922212;-41.718663;1
22;2208304;7;-3.922200;-41.718822;1
22;2208304;1;-3.922142;-41.718893;1
22;2208304;1;-3.922141;-41.718915;1
22;2208304;1;-3.921765;-41.719035;1
22;2208304;1;-3.921722;-41.719003;1
22;2208304;1;-3.921649;-41.718971;1
22;2208304;1;-3.921541;-41.718998;1
22;2208304;1;-3.921466;-41.718967;1
22;2208304;1;-3.921432;-41.718967;1
22;2208304;1;-3.921406;-41.718790;1
22;2208304;1;-3.921443;-41.718595;1
22;2208304;7;-3.921445;-41.718516;1
22;2208304;1;-3.923517;-41.716962;1
22;2208304;1;-3.923539;-41.716944;1
22;2208304;1;-3.923509;-41.716832;1
22;2208304;1;-3.923541;-41.716796;1
22;2208304;1;-3.923589;-41.716736;1
22;2208304;1;-3.923615;-41.716627;1
22;2208304;1;-3.923579;-41.716495;1
22;2208304;1;-3.923620;-41.716504;1
22;2208304;1;-3.923679;-41.716261;1
22;2208304;1;-3.923744;-41.716045;1
22;2208304;1;-3.923753;-41.715954;1
22;2208304;1;-3.923800;-41.715868;1
22;2208304;1;-3.923786;-41.715764;1
22;2208304;1;-3.923834;-41.715657;1
22;2208304;1;-3.923926;-41.715652;1
22;2208304;1;-3.923971;-41.715498;1
22;2208304;1;-3.924161;-41.715516;1
22;2208304;1;-3.924532;-41.715598;1
22;2208304;6;-3.924532;-41.715598;1
22;2208304;1;-3.924537;-41.715866;1
22;2208304;1;-3.924486;-41.715937;1
22;2208304;1;-3.924489;-41.716041;1
22;2208304;1;-3.924452;-41.716071;1
22;2208304;6;-3.924446;-41.716218;1
22;2208304;1;-3.924418;-41.716281;1
22;2208304;1;-3.924370;-41.716269;1
22;2208304;1;-3.924385;-41.716411;1
22;2208304;1;-3.924423;-41.716466;1
22;2208304;1;-3.924357;-41.716666;1
22;2208304;1;-3.924259;-41.716810;1
22;2208304;1;-3.924075;-41.716649;1
22;2208304;1;-3.924228;-41.716947;1
22;2208304;1;-3.924228;-41.717107;1
22;2208304;1;-3.924189;-41.717180;1
22;2208304;1;-3.924343;-41.716752;1
22;2208304;1;-3.923837;-41.717310;1
22;2208304;1;-3.923577;-41.717234;1
22;2208304;1;-3.923959;-41.717376;1
22;2208304;1;-3.924011;-41.717324;1
22;2208304;1;-3.923783;-41.717301;1
22;2208304;1;-3.923742;-41.717272;1
22;2208304;1;-3.923950;-41.717357;1
22;2208304;6;-3.922194;-41.719037;1
22;2208304;1;-3.922195;-41.718979;1
22;2208304;1;-3.922214;-41.718881;1
22;2208304;6;-3.922214;-41.718881;1
22;2208304;1;-3.922278;-41.718776;1
22;2208304;1;-3.922524;-41.717571;1
22;2208304;1;-3.922570;-41.717497;1
22;2208304;1;-3.922545;-41.717346;1
22;2208304;1;-3.922873;-41.717254;1
22;2208304;1;-3.923072;-41.717266;1
22;2208304;1;-3.923117;-41.717262;1
22;2208304;1;-3.923159;-41.717297;1
22;2208304;1;-3.923284;-41.717325;1
22;2208304;1;-3.923000;-41.718994;1
22;2208304;1;-3.922943;-41.719172;1
22;2208304;1;-3.922672;-41.719146;1
22;2208304;1;-3.922602;-41.719058;1
22;2208304;1;-3.922504;-41.719089;1
22;2208304;1;-3.923648;-41.719301;1
22;2208304;6;-3.923691;-41.719368;1
22;2208304;1;-3.923597;-41.720007;1
22;2208304;7;-3.923307;-41.720597;1
22;2208304;1;-3.922283;-41.722838;1
22;2208304;1;-3.922380;-41.722502;1
22;2208304;1;-3.922359;-41.722599;1
22;2208304;1;-3.922351;-41.722494;1
22;2208304;1;-3.922490;-41.722174;1
22;2208304;1;-3.922530;-41.721866;1
22;2208304;1;-3.922408;-41.721944;1
22;2208304;1;-3.922607;-41.721619;1
22;2208304;1;-3.922574;-41.721495;1
22;2208304;1;-3.922618;-41.721467;1
22;2208304;1;-3.922597;-41.721443;1
22;2208304;1;-3.922651;-41.721378;1
22;2208304;1;-3.922620;-41.721279;1
22;2208304;1;-3.922677;-41.721190;1
22;2208304;1;-3.922858;-41.721068;1
22;2208304;1;-3.922882;-41.721109;1
22;2208304;1;-3.923222;-41.721082;1
22;2208304;1;-3.923266;-41.721788;1
22;2208304;1;-3.923217;-41.721888;1
22;2208304;1;-3.923061;-41.721895;1
22;2208304;1;-3.923204;-41.722042;1
22;2208304;1;-3.923172;-41.722192;1
22;2208304;1;-3.923120;-41.722307;1
22;2208304;1;-3.923106;-41.722375;1
22;2208304;1;-3.923077;-41.722397;1
22;2208304;7;-3.923087;-41.722533;1
22;2208304;1;-3.923044;-41.722956;1
22;2208304;6;-3.923044;-41.722956;1
22;2208304;6;-3.923005;-41.722928;1
22;2208304;1;-3.922785;-41.722962;1
22;2208304;1;-3.922611;-41.722934;1
22;2208304;1;-3.922546;-41.722898;1
22;2208304;1;-3.921434;-41.720799;1
22;2208304;1;-3.921496;-41.720834;1
22;2208304;1;-3.921576;-41.720815;1
22;2208304;1;-3.921675;-41.720843;1
22;2208304;1;-3.921460;-41.721765;1
22;2208304;1;-3.921617;-41.721550;1
22;2208304;7;-3.921577;-41.721517;1
22;2208304;1;-3.921669;-41.721423;1
22;2208304;1;-3.921600;-41.721286;1
22;2208304;1;-3.921632;-41.721192;1
22;2208304;1;-3.921659;-41.721116;1
22;2208304;1;-3.922629;-41.717054;1
22;2208304;1;-3.922683;-41.716918;1
22;2208304;1;-3.922716;-41.716796;1
22;2208304;1;-3.922730;-41.716697;1
22;2208304;1;-3.922766;-41.716342;1
22;2208304;1;-3.922837;-41.716321;1
22;2208304;7;-3.922865;-41.716056;1
22;2208304;1;-3.923442;-41.715394;1
22;2208304;1;-3.923553;-41.715399;1
22;2208304;1;-3.923643;-41.715412;1
22;2208304;1;-3.923725;-41.715436;1
22;2208304;1;-3.923779;-41.715697;1
22;2208304;1;-3.923764;-41.715896;1
22;2208304;1;-3.923691;-41.715891;1
22;2208304;1;-3.923670;-41.716030;1
22;2208304;1;-3.923658;-41.716137;1
22;2208304;1;-3.923630;-41.716238;1
22;2208304;1;-3.923624;-41.716359;1
22;2208304;1;-3.923647;-41.716438;1
22;2208304;1;-3.923582;-41.716557;1
22;2208304;1;-3.923553;-41.716661;1
22;2208304;1;-3.923414;-41.716704;1
22;2208304;1;-3.923537;-41.716824;1
22;2208304;1;-3.923446;-41.716913;1
22;2208304;1;-3.922822;-41.717192;1
22;2208304;1;-3.922902;-41.717201;1
22;2208304;1;-3.921855;-41.720634;1
22;2208304;1;-3.921856;-41.720549;1
22;2208304;1;-3.921950;-41.720158;1
22;2208304;1;-3.921944;-41.720053;1
22;2208304;6;-3.921944;-41.720053;1
22;2208304;1;-3.922054;-41.719924;1
22;2208304;1;-3.922175;-41.719288;1
22;2208304;1;-3.922939;-41.719242;1
22;2208304;1;-3.922607;-41.719147;1
22;2208304;1;-3.922697;-41.719442;1
22;2208304;1;-3.922871;-41.719630;1
22;2208304;1;-3.922871;-41.719675;1
22;2208304;1;-3.922801;-41.719840;1
22;2208304;1;-3.922830;-41.719923;1
22;2208304;1;-3.922774;-41.719992;1
22;2208304;1;-3.922796;-41.720059;1
22;2208304;1;-3.922729;-41.720450;1
22;2208304;1;-3.922701;-41.720629;1
22;2208304;1;-3.922663;-41.720770;1
22;2208304;1;-3.922554;-41.720854;1
22;2208304;1;-3.922248;-41.720950;1
22;2208304;1;-3.922167;-41.720878;1
22;2208304;1;-3.921184;-41.719643;1
22;2208304;1;-3.921206;-41.719536;1
22;2208304;1;-3.921160;-41.719753;1
22;2208304;7;-3.921246;-41.719345;1
22;2208304;1;-3.921316;-41.719159;1
22;2208304;6;-3.921316;-41.719159;1
22;2208304;1;-3.921435;-41.719008;1
22;2208304;1;-3.922125;-41.719269;1
22;2208304;1;-3.922045;-41.719410;1
22;2208304;1;-3.922001;-41.719562;1
22;2208304;1;-3.921916;-41.719809;1
22;2208304;1;-3.921923;-41.719995;1
22;2208304;1;-3.921871;-41.720137;1
22;2208304;1;-3.921808;-41.720621;1
22;2208304;1;-3.921489;-41.720790;1
22;2208304;6;-3.921489;-41.720790;1
22;2208304;7;-3.921162;-41.720666;1
22;2208304;1;-3.922356;-41.717639;1
22;2208304;1;-3.922865;-41.716094;1
22;2208304;3;-3.922865;-41.716094;1
22;2208304;1;-3.942131;-41.723004;1
22;2208304;6;-3.942043;-41.722912;1
22;2208304;6;-3.942585;-41.722857;1
22;2208304;6;-3.942568;-41.722845;1
22;2208304;6;-3.942567;-41.722782;1
22;2208304;6;-3.942570;-41.722789;1
22;2208304;1;-3.942569;-41.722774;1
22;2208304;1;-3.942478;-41.722741;1
22;2208304;6;-3.942039;-41.722553;1
22;2208304;1;-3.941230;-41.723603;1
22;2208304;1;-3.941241;-41.723519;1
22;2208304;6;-3.941156;-41.723439;1
22;2208304;1;-3.941182;-41.723406;1
22;2208304;1;-3.941103;-41.723332;1
22;2208304;1;-3.941033;-41.723291;1
22;2208304;6;-3.940899;-41.723202;1
22;2208304;1;-3.940889;-41.723127;1
22;2208304;1;-3.940846;-41.722768;1
22;2208304;1;-3.940975;-41.722797;1
22;2208304;1;-3.940959;-41.722759;1
22;2208304;1;-3.941031;-41.722713;1
22;2208304;1;-3.941124;-41.722702;1
22;2208304;1;-3.941218;-41.722644;1
22;2208304;6;-3.941415;-41.722508;1
22;2208304;1;-3.941522;-41.722729;1
22;2208304;1;-3.941526;-41.722688;1
22;2208304;1;-3.941628;-41.722692;1
22;2208304;1;-3.941621;-41.722886;1
22;2208304;1;-3.941666;-41.722664;1
22;2208304;6;-3.942152;-41.723177;1
22;2208304;1;-3.942132;-41.722967;1
22;2208304;1;-3.942012;-41.722920;1
22;2208304;1;-3.941961;-41.722862;1
22;2208304;1;-3.941928;-41.722836;1
22;2208304;1;-3.941776;-41.722779;1
22;2208304;1;-3.941911;-41.722720;1
22;2208304;6;-3.941911;-41.722720;1
22;2208304;1;-3.941879;-41.722645;1
22;2208304;6;-3.941854;-41.722611;1
22;2208304;1;-3.941526;-41.723505;1
22;2208304;1;-3.941604;-41.723478;1
22;2208304;1;-3.941719;-41.723445;1
22;2208304;1;-3.941770;-41.723405;1
22;2208304;6;-3.941851;-41.723339;1
22;2208304;6;-3.941899;-41.723297;1
22;2208304;1;-3.941920;-41.723267;1
22;2208304;1;-3.942024;-41.723240;1
22;2208304;6;-3.940418;-41.724055;1
22;2208304;1;-3.940422;-41.724046;1
22;2208304;1;-3.940354;-41.723987;1
22;2208304;1;-3.940229;-41.723865;1
22;2208304;1;-3.940229;-41.723805;1
22;2208304;1;-3.940162;-41.723691;1
22;2208304;1;-3.940098;-41.723569;1
22;2208304;1;-3.939972;-41.723262;1
22;2208304;1;-3.940054;-41.723197;1
22;2208304;1;-3.940158;-41.723172;1
22;2208304;1;-3.940235;-41.723109;1
22;2208304;1;-3.940304;-41.723088;1
22;2208304;6;-3.940335;-41.723092;1
22;2208304;1;-3.940411;-41.723071;1
22;2208304;1;-3.940435;-41.723014;1
22;2208304;1;-3.940524;-41.722996;1
22;2208304;6;-3.940631;-41.722887;1
22;2208304;1;-3.940747;-41.722956;1
22;2208304;1;-3.940780;-41.723000;1
22;2208304;7;-3.940816;-41.723026;1
22;2208304;6;-3.940859;-41.723097;1
22;2208304;1;-3.940903;-41.723129;1
22;2208304;1;-3.940903;-41.723122;1
22;2208304;1;-3.940895;-41.723164;1
22;2208304;6;-3.941033;-41.723281;1
22;2208304;1;-3.941079;-41.723414;1
22;2208304;1;-3.941063;-41.723352;1
22;2208304;1;-3.941153;-41.723546;1
22;2208304;1;-3.941170;-41.723581;1
22;2208304;6;-3.941170;-41.723581;1
22;2208304;6;-3.941238;-41.723639;1
22;2208304;1;-3.940667;-41.723939;1
22;2208304;1;-3.940716;-41.723919;1
22;2208304;1;-3.940808;-41.723859;1
22;2208304;6;-3.940921;-41.723847;1
22;2208304;1;-3.940963;-41.723881;1
22;2208304;6;-3.940985;-41.723822;1
22;2208304;1;-3.939598;-41.724541;1
22;2208304;1;-3.939478;-41.724422;1
22;2208304;1;-3.939409;-41.724358;1
22;2208304;6;-3.939409;-41.724358;1
22;2208304;7;-3.939489;-41.724310;1
22;2208304;1;-3.939354;-41.724268;1
22;2208304;1;-3.939384;-41.724174;1
22;2208304;1;-3.939326;-41.724154;1
22;2208304;1;-3.939179;-41.723987;1
22;2208304;1;-3.939216;-41.724063;1
22;2208304;1;-3.939117;-41.723725;1
22;2208304;1;-3.939148;-41.723719;1
22;2208304;1;-3.939222;-41.723685;1
22;2208304;1;-3.939286;-41.723635;1
22;2208304;1;-3.939292;-41.723595;1
22;2208304;1;-3.939443;-41.723573;1
22;2208304;6;-3.939443;-41.723573;1
22;2208304;1;-3.939470;-41.723539;1
22;2208304;1;-3.939587;-41.723456;1
22;2208304;1;-3.939650;-41.723425;1
22;2208304;1;-3.939752;-41.723450;1
22;2208304;1;-3.939772;-41.723369;1
22;2208304;1;-3.939838;-41.723339;1
22;2208304;1;-3.940033;-41.723562;1
22;2208304;1;-3.940088;-41.723641;1
22;2208304;1;-3.940079;-41.723773;1
22;2208304;1;-3.940182;-41.723773;1
22;2208304;1;-3.940225;-41.723917;1
22;2208304;1;-3.940317;-41.723969;1
22;2208304;6;-3.939764;-41.724433;1
22;2208304;1;-3.939960;-41.724368;1
22;2208304;1;-3.940034;-41.724277;1
22;2208304;6;-3.940034;-41.724277;1
22;2208304;6;-3.940157;-41.724269;1
22;2208304;1;-3.940369;-41.724148;1
22;2208304;6;-3.940369;-41.724148;1
22;2208304;6;-3.937868;-41.718456;1
22;2208304;1;-3.937819;-41.718431;1
22;2208304;6;-3.937667;-41.718215;1
22;2208304;1;-3.937666;-41.718159;1
22;2208304;6;-3.937666;-41.718159;1
22;2208304;1;-3.937642;-41.718121;1
22;2208304;6;-3.937642;-41.718121;1
22;2208304;6;-3.937570;-41.718008;1
22;2208304;6;-3.937542;-41.718028;1
22;2208304;1;-3.937653;-41.718752;1
22;2208304;1;-3.937548;-41.718747;1
22;2208304;6;-3.937548;-41.718747;1
22;2208304;1;-3.937489;-41.718841;1
22;2208304;1;-3.937339;-41.718875;1
22;2208304;1;-3.937237;-41.718974;1
22;2208304;1;-3.937178;-41.718997;1
22;2208304;1;-3.937074;-41.719077;1
22;2208304;1;-3.936755;-41.719099;1
22;2208304;1;-3.936697;-41.719237;1
22;2208304;1;-3.937001;-41.719370;1
22;2208304;1;-3.937127;-41.719322;1
22;2208304;1;-3.937255;-41.719433;1
22;2208304;6;-3.937353;-41.719533;1
22;2208304;1;-3.937346;-41.719502;1
22;2208304;1;-3.937327;-41.719548;1
22;2208304;6;-3.937402;-41.719571;1
22;2208304;1;-3.937401;-41.719571;1
22;2208304;6;-3.937436;-41.719645;1
22;2208304;1;-3.937422;-41.719668;1
22;2208304;1;-3.937477;-41.719708;1
22;2208304;1;-3.937499;-41.719724;1
22;2208304;1;-3.937559;-41.719807;1
22;2208304;1;-3.937441;-41.720039;1
22;2208304;1;-3.937292;-41.720009;1
22;2208304;1;-3.937225;-41.720116;1
22;2208304;1;-3.937100;-41.720138;1
22;2208304;1;-3.937045;-41.720182;1
22;2208304;1;-3.936897;-41.720247;1
22;2208304;1;-3.936781;-41.720289;1
22;2208304;1;-3.939097;-41.717968;1
22;2208304;1;-3.939254;-41.717894;1
22;2208304;1;-3.939310;-41.717829;1
22;2208304;1;-3.939369;-41.717804;1
22;2208304;1;-3.939461;-41.717769;1
22;2208304;1;-3.939514;-41.717763;1
22;2208304;1;-3.939679;-41.717687;1
22;2208304;1;-3.940052;-41.717475;1
22;2208304;6;-3.940052;-41.717475;1
22;2208304;1;-3.938758;-41.717608;1
22;2208304;1;-3.938786;-41.717685;1
22;2208304;1;-3.938829;-41.717734;1
22;2208304;1;-3.938915;-41.717789;1
22;2208304;1;-3.938852;-41.717785;1
22;2208304;1;-3.938805;-41.717768;1
22;2208304;1;-3.938771;-41.717704;1
22;2208304;1;-3.938929;-41.718111;1
22;2208304;6;-3.938858;-41.718129;1
22;2208304;1;-3.938755;-41.718154;1
22;2208304;1;-3.938704;-41.718185;1
22;2208304;1;-3.938673;-41.718249;1
22;2208304;1;-3.938551;-41.718303;1
22;2208304;1;-3.938502;-41.718382;1
22;2208304;1;-3.938405;-41.718388;1
22;2208304;6;-3.938355;-41.718422;1
22;2208304;6;-3.938297;-41.718443;1
22;2208304;1;-3.938211;-41.718496;1
22;2208304;6;-3.938051;-41.718455;1
22;2208304;6;-3.938081;-41.718460;1
22;2208304;6;-3.938038;-41.718472;1
22;2208304;6;-3.937993;-41.718385;1
22;2208304;1;-3.938027;-41.718316;1
22;2208304;1;-3.937945;-41.718294;1
22;2208304;6;-3.937945;-41.718294;1
22;2208304;6;-3.937964;-41.718191;1
22;2208304;1;-3.937943;-41.718155;1
22;2208304;6;-3.937943;-41.718155;1
22;2208304;6;-3.937877;-41.718125;1
22;2208304;1;-3.937806;-41.717965;1
22;2208304;1;-3.937974;-41.717972;1
22;2208304;1;-3.937988;-41.717957;1
22;2208304;1;-3.938091;-41.717969;1
22;2208304;1;-3.938113;-41.717936;1
22;2208304;1;-3.938199;-41.717901;1
22;2208304;1;-3.941206;-41.719153;1
22;2208304;6;-3.941206;-41.719153;1
22;2208304;1;-3.941019;-41.719196;1
22;2208304;1;-3.940930;-41.719265;1
22;2208304;1;-3.940867;-41.719312;1
22;2208304;1;-3.940830;-41.719340;1
22;2208304;1;-3.940725;-41.719352;1
22;2208304;1;-3.940715;-41.719426;1
22;2208304;1;-3.940650;-41.719445;1
22;2208304;1;-3.940497;-41.719332;1
22;2208304;1;-3.940341;-41.719177;1
22;2208304;1;-3.940204;-41.719020;1
22;2208304;1;-3.940189;-41.718974;1
22;2208304;1;-3.940084;-41.718852;1
22;2208304;1;-3.940009;-41.718781;1
22;2208304;6;-3.940016;-41.718753;1
22;2208304;1;-3.939881;-41.718747;1
22;2208304;6;-3.939788;-41.718727;1
22;2208304;1;-3.939249;-41.718135;1
22;2208304;1;-3.939319;-41.718454;1
22;2208304;1;-3.939411;-41.718576;1
22;2208304;1;-3.939471;-41.718688;1
22;2208304;1;-3.939538;-41.718784;1
22;2208304;1;-3.939561;-41.718809;1
22;2208304;6;-3.939696;-41.717804;1
22;2208304;6;-3.941340;-41.718350;1
22;2208304;1;-3.941322;-41.718592;1
22;2208304;1;-3.941284;-41.718619;1
22;2208304;1;-3.941309;-41.718784;1
22;2208304;1;-3.941311;-41.718918;1
22;2208304;1;-3.941293;-41.719079;1
22;2208304;1;-3.940407;-41.722296;1
22;2208304;6;-3.940407;-41.722296;1
22;2208304;1;-3.940449;-41.722377;1
22;2208304;1;-3.940510;-41.722469;1
22;2208304;1;-3.940592;-41.722524;1
22;2208304;6;-3.940586;-41.722604;1
22;2208304;6;-3.940608;-41.722639;1
22;2208304;6;-3.941291;-41.722382;1
22;2208304;6;-3.940955;-41.722229;1
22;2208304;1;-3.940681;-41.722119;1
22;2208304;1;-3.940550;-41.722017;1
22;2208304;6;-3.940550;-41.722017;1
22;2208304;1;-3.940452;-41.722034;1
22;2208304;1;-3.940445;-41.721959;1
22;2208304;1;-3.940797;-41.722785;1
22;2208304;1;-3.940808;-41.722710;1
22;2208304;1;-3.940870;-41.722684;1
22;2208304;1;-3.940979;-41.722651;1
22;2208304;1;-3.941041;-41.722630;1
22;2208304;1;-3.938699;-41.723334;1
22;2208304;1;-3.938658;-41.723211;1
22;2208304;1;-3.938560;-41.723112;1
22;2208304;1;-3.938543;-41.723047;1
22;2208304;1;-3.938316;-41.722676;1
22;2208304;1;-3.938241;-41.722577;1
22;2208304;1;-3.938178;-41.722516;1
22;2208304;1;-3.938140;-41.722433;1
22;2208304;1;-3.938082;-41.722312;1
22;2208304;1;-3.938279;-41.720831;1
22;2208304;1;-3.938262;-41.720848;1
22;2208304;1;-3.938346;-41.720968;1
22;2208304;1;-3.938543;-41.721252;1
22;2208304;1;-3.938408;-41.720649;1
22;2208304;7;-3.938667;-41.720486;1
22;2208304;1;-3.940292;-41.721755;1
22;2208304;1;-3.939743;-41.721355;1
22;2208304;6;-3.939743;-41.721355;1
22;2208304;1;-3.939737;-41.721215;1
22;2208304;6;-3.939737;-41.721215;1
22;2208304;6;-3.939686;-41.721085;1
22;2208304;6;-3.939369;-41.720651;1
22;2208304;1;-3.939238;-41.720514;1
22;2208304;6;-3.939238;-41.720514;1
22;2208304;6;-3.939214;-41.720507;1
22;2208304;6;-3.939174;-41.720488;1
22;2208304;1;-3.938987;-41.720418;1
22;2208304;6;-3.940340;-41.721817;1
22;2208304;1;-3.940269;-41.721919;1
22;2208304;1;-3.940019;-41.722008;1
22;2208304;1;-3.940178;-41.722077;1
22;2208304;1;-3.940200;-41.722108;1
22;2208304;1;-3.940247;-41.722164;1
22;2208304;1;-3.940318;-41.722277;1
22;2208304;1;-3.940390;-41.722375;1
22;2208304;1;-3.940453;-41.722489;1
22;2208304;1;-3.940415;-41.722433;1
22;2208304;1;-3.940493;-41.722512;1
22;2208304;1;-3.940547;-41.722590;1
22;2208304;1;-3.940637;-41.722727;1
22;2208304;1;-3.940634;-41.722796;1
22;2208304;1;-3.939900;-41.723195;1
22;2208304;6;-3.939900;-41.723195;1
22;2208304;1;-3.940017;-41.723135;1
22;2208304;6;-3.940088;-41.723155;1
22;2208304;1;-3.940089;-41.723146;1
22;2208304;6;-3.940123;-41.723118;1
22;2208304;1;-3.940231;-41.723046;1
22;2208304;1;-3.939559;-41.722726;1
22;2208304;1;-3.939696;-41.722890;1
22;2208304;1;-3.939775;-41.723213;1
22;2208304;6;-3.939783;-41.723347;1
22;2208304;1;-3.939723;-41.723335;1
22;2208304;1;-3.939631;-41.723169;1
22;2208304;1;-3.939615;-41.723176;1
22;2208304;6;-3.939549;-41.723415;1
22;2208304;1;-3.939485;-41.723557;1
22;2208304;1;-3.939339;-41.723532;1
22;2208304;1;-3.939124;-41.723672;1
22;2208304;6;-3.938989;-41.723683;1
22;2208304;1;-3.938104;-41.722014;1
22;2208304;1;-3.938166;-41.721943;1
22;2208304;1;-3.938231;-41.722004;1
22;2208304;1;-3.938337;-41.721909;1
22;2208304;1;-3.938483;-41.722053;1
22;2208304;1;-3.938400;-41.721884;1
22;2208304;1;-3.938501;-41.721953;1
22;2208304;1;-3.938538;-41.721995;1
22;2208304;1;-3.938550;-41.722047;1
22;2208304;1;-3.938602;-41.722128;1
22;2208304;1;-3.938638;-41.722190;1
22;2208304;1;-3.937284;-41.721132;1
22;2208304;1;-3.937242;-41.721026;1
22;2208304;6;-3.937242;-41.721026;1
22;2208304;1;-3.937183;-41.720970;1
22;2208304;1;-3.937130;-41.720886;1
22;2208304;1;-3.937044;-41.720848;1
22;2208304;1;-3.937024;-41.720763;1
22;2208304;1;-3.937014;-41.720710;1
22;2208304;1;-3.936943;-41.720603;1
22;2208304;1;-3.936911;-41.720313;1
22;2208304;1;-3.936981;-41.720264;1
22;2208304;1;-3.937207;-41.720228;1
22;2208304;1;-3.937168;-41.720174;1
22;2208304;1;-3.937415;-41.720398;1
22;2208304;1;-3.937418;-41.720082;1
22;2208304;1;-3.937519;-41.720020;1
22;2208304;1;-3.937576;-41.720007;1
22;2208304;1;-3.937719;-41.720080;1
22;2208304;1;-3.937755;-41.720172;1
22;2208304;1;-3.937809;-41.720188;1
22;2208304;1;-3.937860;-41.720295;1
22;2208304;1;-3.937930;-41.720415;1
22;2208304;1;-3.937965;-41.720456;1
22;2208304;1;-3.937534;-41.721069;1
22;2208304;1;-3.937702;-41.721023;1
22;2208304;7;-3.937726;-41.720939;1
22;2208304;1;-3.937802;-41.720912;1
22;2208304;1;-3.937929;-41.720885;1
22;2208304;1;-3.937277;-41.719277;1
22;2208304;1;-3.937254;-41.719084;1
22;2208304;1;-3.937389;-41.718975;1
22;2208304;1;-3.937423;-41.718929;1
22;2208304;6;-3.937423;-41.718929;1
22;2208304;1;-3.937519;-41.718912;1
22;2208304;1;-3.937566;-41.718835;1
22;2208304;1;-3.937724;-41.718801;1
22;2208304;1;-3.937712;-41.718768;1
22;2208304;1;-3.938128;-41.718850;1
22;2208304;6;-3.938196;-41.718881;1
22;2208304;6;-3.938189;-41.718943;1
22;2208304;6;-3.938194;-41.718957;1
22;2208304;1;-3.938346;-41.719051;1
22;2208304;6;-3.938294;-41.719077;1
22;2208304;7;-3.937726;-41.719815;1
22;2208304;6;-3.938625;-41.719334;1
22;2208304;7;-3.938519;-41.719297;1
22;2208304;1;-3.938588;-41.719130;1
22;2208304;6;-3.938588;-41.719130;1
22;2208304;6;-3.938527;-41.719170;1
22;2208304;1;-3.938472;-41.719090;1
22;2208304;6;-3.938439;-41.719038;1
22;2208304;1;-3.938390;-41.718945;1
22;2208304;6;-3.938394;-41.718941;1
22;2208304;1;-3.938346;-41.718956;1
22;2208304;6;-3.938346;-41.718956;1
22;2208304;1;-3.938345;-41.718772;1
22;2208304;6;-3.938241;-41.718622;1
22;2208304;7;-3.938450;-41.718443;1
22;2208304;1;-3.938393;-41.718412;1
22;2208304;1;-3.939408;-41.718675;1
22;2208304;1;-3.939370;-41.718620;1
22;2208304;1;-3.939267;-41.718347;1
22;2208304;1;-3.939239;-41.718227;1
22;2208304;6;-3.938883;-41.719113;1
22;2208304;1;-3.939210;-41.719145;1
22;2208304;1;-3.939302;-41.719032;1
22;2208304;1;-3.939374;-41.719016;1
22;2208304;1;-3.939482;-41.718844;1
22;2208304;1;-3.939643;-41.718962;1
22;2208304;1;-3.939694;-41.719037;1
22;2208304;1;-3.939742;-41.719089;1
22;2208304;1;-3.939720;-41.719112;1
22;2208304;1;-3.939801;-41.719189;1
22;2208304;1;-3.939799;-41.719219;1
